timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-30 06:02:09,Phase 2,05:06,0.07127,0.10182,0,-0.00113,-0.00047
2025-04-30 06:02:10,Phase 2,05:07,0,0,0,0.00119,0.0085
2025-04-30 06:02:11,Phase 2,05:08,0,0,0,0,0.00059
2025-04-30 06:02:12,Phase 2,05:09,0,0,0,-0.02253,0.00528
2025-04-30 06:02:13,Phase 2,05:10,0,0,0,-0.00125,-0.00043
2025-04-30 06:02:14,Phase 2,05:11,0,0,0,-0.02335,-0.00011
2025-04-30 06:02:15,Phase 2,05:12,0,0,0,0.02328,0.11623
2025-04-30 06:02:16,Phase 2,05:13,0,0,0,0.04545,0.00635
2025-04-30 06:02:17,Phase 2,05:14,0,0,0,-0.06083,-0.06542
2025-04-30 06:02:18,Phase 2,05:15,0.52065,0.50907,0.54766,-0.06227,0.0201
2025-04-30 06:02:19,Phase 2,05:16,0.52065,0.50907,0.54766,-0.0014,-0.01965
2025-04-30 06:02:20,Phase 2,05:17,0.42804,0.35384,0.60116,0.03643,-0.01841
2025-04-30 06:02:21,Phase 2,05:18,0.42804,0.35384,0.60116,0,-0.00021
2025-04-30 06:02:22,Phase 2,05:19,0.42804,0.35384,0.60116,0.05835,-0.00578
average,,,,,,,
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-30 07:39:29,Phase 2,00:00,0.0,0.0,0.0,0.00969,0.01727
2025-04-30 07:39:30,Phase 2,00:01,0.0,0.0,0.0,0.17043,0.06276
2025-04-30 07:39:31,Phase 2,00:02,0.39486,0.42251,0.33036,-0.02618,0.0
2025-04-30 07:39:32,Phase 2,00:03,0.39486,0.42251,0.33036,0.0931,-0.03235
2025-04-30 07:39:33,Phase 2,00:04,0.19176,0.27395,0.0,-0.00196,0.00011
2025-04-30 07:39:34,Phase 2,00:05,0.19176,0.27395,0.0,-0.08873,0.03151
2025-04-30 07:39:35,Phase 2,00:06,0.19176,0.27395,0.0,-0.05712,0.0
2025-04-30 07:39:36,Phase 2,00:07,0.21479,0.26321,0.10182,0.05719,-0.00811
2025-04-30 07:39:37,Phase 2,00:08,0.21479,0.26321,0.10182,0.00353,0.00051
2025-04-30 07:39:38,Phase 2,00:09,0.14137,0.26321,0.0,0.0,0.0
2025-04-30 07:39:39,Phase 2,00:10,0.14137,0.20196,0.0,-0.00706,0.00065
2025-04-30 07:39:40,Phase 2,00:11,0.14137,0.20196,0.0,0.00049,0.00045
2025-04-30 07:39:41,Phase 2,00:12,0.0,0.0,0.0,0.01096,0.0
2025-04-30 07:39:42,Phase 2,00:13,0.0,0.0,0.0,-0.00394,-1e-05
2025-04-30 07:39:43,Phase 2,00:14,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:39:44,Phase 2,00:15,0.0,0.0,0.0,0.00248,0.0
2025-04-30 07:39:45,Phase 2,00:16,0.0,0.0,0.0,-0.00884,0.00067
2025-04-30 07:39:46,Phase 2,00:17,0.0,0.0,0.0,0.02217,0.0004
2025-04-30 07:39:47,Phase 2,00:18,0.0,0.0,0.0,0.07645,0.00161
2025-04-30 07:39:48,Phase 2,00:19,0.0,0.0,0.0,0.00411,0.00092
2025-04-30 07:39:49,Phase 2,00:20,0.07448,0.1064,0.0,-0.00133,-0.00036
2025-04-30 07:39:50,Phase 2,00:21,0.07448,0.1064,0.0,-0.00023,-0.00083
2025-04-30 07:39:51,Phase 2,00:22,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:39:52,Phase 2,00:23,0.0,0.0,0.0,0.00162,0.00118
2025-04-30 07:39:53,Phase 2,00:24,0.0,0.0,0.0,-0.01217,-0.00202
2025-04-30 07:39:54,Phase 2,00:25,0.07127,0.10182,0.0,0.00215,0.0
2025-04-30 07:39:55,Phase 2,00:26,0.07127,0.10182,0.0,-0.00184,0.0
2025-04-30 07:39:56,Phase 2,00:27,0.0,0.0,0.0,0.01189,-0.00074
2025-04-30 07:39:57,Phase 2,00:28,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:39:58,Phase 2,00:29,0.0,0.0,0.0,0.00644,-0.0021
2025-04-30 07:39:59,Phase 2,00:30,0.0,0.0,0.0,-0.02002,0.00551
2025-04-30 07:40:00,Phase 2,00:31,0.0,0.0,0.0,-0.00197,0.00052
2025-04-30 07:40:01,Phase 2,00:32,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:40:02,Phase 2,00:33,0.0,0.0,0.0,0.03159,-0.00568
2025-04-30 07:40:03,Phase 2,00:34,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:40:04,Phase 2,00:35,0.0,0.0,0.0,-0.00022,-0.00022
2025-04-30 07:40:05,Phase 2,00:36,0.0,0.0,0.0,0.00196,-0.00101
2025-04-30 07:40:06,Phase 2,00:37,0.10182,0.10182,0.10182,0.04153,-0.005
2025-04-30 07:40:07,Phase 2,00:38,0.10182,0.10182,0.10182,-0.00461,-0.00286
2025-04-30 07:40:08,Phase 2,00:39,0.10182,0.10182,0.10182,-0.00566,0.00128
2025-04-30 07:40:10,Phase 2,00:40,0.17192,0.20196,0.10182,-0.0,0.0
2025-04-30 07:40:11,Phase 2,00:41,0.17192,0.20196,0.10182,0.0,0.0
2025-04-30 07:40:12,Phase 2,00:42,0.0,0.0,0.0,-0.00377,0.00177
2025-04-30 07:40:13,Phase 2,00:43,0.0,0.0,0.0,-0.00127,0.0003
2025-04-30 07:40:14,Phase 2,00:44,0.0,0.0,0.0,0.01693,-0.00078
2025-04-30 07:40:15,Phase 2,00:45,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:40:16,Phase 2,00:46,0.0,0.0,0.0,-0.00726,0.0
2025-04-30 07:40:17,Phase 2,00:47,0.0,0.0,0.0,-0.01668,0.00315
2025-04-30 07:40:18,Phase 2,00:48,0.0,0.0,0.0,-0.00347,0.0
2025-04-30 07:40:19,Phase 2,00:49,0.0,0.0,0.0,0.00048,0.00075
2025-04-30 07:40:20,Phase 2,00:50,0.14764,0.21091,0.0,0.01967,-0.00287
2025-04-30 07:40:21,Phase 2,00:51,0.14764,0.21091,0.0,-0.01049,0.0
2025-04-30 07:40:22,Phase 2,00:52,0.07127,0.10182,0.0,-0.00267,0.00078
2025-04-30 07:40:23,Phase 2,00:53,0.07127,0.10182,0.0,0.23021,0.04032
2025-04-30 07:40:24,Phase 2,00:54,0.07127,0.10182,0.0,0.0,0.00027
2025-04-30 07:40:25,Phase 2,00:55,0.19083,0.20196,0.16485,0.18152,0.08471
2025-04-30 07:40:26,Phase 2,00:56,0.19083,0.20196,0.16485,-0.00958,0.01656
2025-04-30 07:40:27,Phase 2,00:57,0.52075,0.54766,0.45795,-0.07807,-0.02069
2025-04-30 07:40:28,Phase 2,00:58,0.52075,0.54766,0.45795,-0.26829,-0.20695
2025-04-30 07:40:29,Phase 2,00:59,0.48189,0.52802,0.37423,-0.01953,-0.0009
2025-04-30 07:40:30,Phase 2,01:00,0.48189,0.52802,0.37423,-0.03485,0.60899
2025-04-30 07:40:31,Phase 2,01:01,0.48189,0.52802,0.37423,0.00181,0.00781
2025-04-30 07:40:32,Phase 2,01:02,0.36496,0.34269,0.41692,0.00105,0.00216
2025-04-30 07:40:33,Phase 2,01:03,0.36496,0.34269,0.41692,-0.01761,-0.00061
2025-04-30 07:40:34,Phase 2,01:04,0.43972,0.46601,0.37839,-0.00071,-0.00066
2025-04-30 07:40:35,Phase 2,01:05,0.43972,0.46601,0.37839,0.05502,0.0244
2025-04-30 07:40:36,Phase 2,01:06,0.43972,0.46601,0.37839,0.07204,0.02785
2025-04-30 07:40:37,Phase 2,01:07,0.21597,0.30853,0.0,0.01724,0.00613
2025-04-30 07:40:38,Phase 2,01:08,0.21597,0.30853,0.0,-0.03739,-0.01214
2025-04-30 07:40:39,Phase 2,01:09,0.14594,0.16485,0.10182,-0.002,0.0
2025-04-30 07:40:40,Phase 2,01:10,0.14594,0.16485,0.10182,0.0,0.00017
2025-04-30 07:40:41,Phase 2,01:11,0.14594,0.16485,0.10182,-0.04125,-0.01533
2025-04-30 07:40:42,Phase 2,01:12,0.07448,0.1064,0.0,-0.03828,-0.00246
2025-04-30 07:40:43,Phase 2,01:13,0.07448,0.1064,0.0,-0.02645,0.0
2025-04-30 07:40:44,Phase 2,01:14,0.07448,0.1064,0.0,-0.00108,0.00323
2025-04-30 07:40:45,Phase 2,01:15,0.11539,0.16485,0.0,0.00879,-0.007
2025-04-30 07:40:46,Phase 2,01:16,0.11539,0.16485,0.0,0.0,0.0
2025-04-30 07:40:47,Phase 2,01:17,0.0,0.0,0.0,-0.01464,0.00234
2025-04-30 07:40:48,Phase 2,01:18,0.0,0.0,0.0,4e-05,0.07481
2025-04-30 07:40:49,Phase 2,01:19,0.32157,0.0,0.4327,-0.00434,-0.00629
2025-04-30 07:40:50,Phase 2,01:20,0.32157,0.27395,0.4327,0.0109,0.00579
2025-04-30 07:40:51,Phase 2,01:21,0.32157,0.27395,0.4327,-0.03108,0.0
2025-04-30 07:40:52,Phase 2,01:22,0.16485,0.16485,0.16485,0.0037,0.0
2025-04-30 07:40:53,Phase 2,01:23,0.16485,0.16485,0.16485,0.0,0.0
2025-04-30 07:40:54,Phase 2,01:24,0.16485,0.16485,0.16485,0.00085,0.0
2025-04-30 07:40:55,Phase 2,01:25,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:40:56,Phase 2,01:26,0.0,0.0,0.0,-0.00044,0.0
2025-04-30 07:40:57,Phase 2,01:27,0.0,0.0,0.0,-0.00435,0.00133
2025-04-30 07:40:58,Phase 2,01:28,0.0,0.0,0.0,-0.01073,0.00112
2025-04-30 07:40:59,Phase 2,01:29,0.0,0.0,0.0,-0.00026,0.00011
2025-04-30 07:41:00,Phase 2,01:30,0.0,0.0,0.0,0.00292,0.01077
2025-04-30 07:41:01,Phase 2,01:31,0.0,0.0,0.0,0.00657,0.00487
2025-04-30 07:41:02,Phase 2,01:32,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 07:41:03,Phase 2,01:33,0.07127,0.10182,0.0,-0.00059,0.00082
2025-04-30 07:41:04,Phase 2,01:34,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:05,Phase 2,01:35,0.0,0.0,0.0,0.0,-0.00136
2025-04-30 07:41:07,Phase 2,01:36,0.0,0.0,0.0,0.00307,0.00259
2025-04-30 07:41:08,Phase 2,01:37,0.0,0.0,0.0,0.00015,0.00015
2025-04-30 07:41:09,Phase 2,01:38,0.0,0.0,0.0,0.01919,0.02522
2025-04-30 07:41:10,Phase 2,01:39,0.0,0.0,0.0,0.0192,0.00776
2025-04-30 07:41:11,Phase 2,01:40,0.0,0.0,0.0,-0.09357,-0.01303
2025-04-30 07:41:12,Phase 2,01:41,0.0,0.0,0.0,-0.01751,0.00639
2025-04-30 07:41:13,Phase 2,01:42,0.12003,0.17148,0.0,-0.00833,0.01861
2025-04-30 07:41:14,Phase 2,01:43,0.12003,0.17148,0.0,0.0,0.00051
2025-04-30 07:41:15,Phase 2,01:44,0.12003,0.17148,0.0,-0.00064,0.00032
2025-04-30 07:41:16,Phase 2,01:45,0.0,0.0,0.0,0.0,0.0018
2025-04-30 07:41:17,Phase 2,01:46,0.0,0.0,0.0,0.00199,-0.00931
2025-04-30 07:41:18,Phase 2,01:47,0.0,0.0,0.0,-0.01944,0.00908
2025-04-30 07:41:19,Phase 2,01:48,0.0,0.0,0.0,0.06348,-0.00818
2025-04-30 07:41:20,Phase 2,01:49,0.0,0.1064,0.0,-0.00416,0.0
2025-04-30 07:41:21,Phase 2,01:50,0.1064,0.1064,0.1064,0.07249,0.01838
2025-04-30 07:41:22,Phase 2,01:51,0.1064,0.1064,0.1064,-0.00087,0.00198
2025-04-30 07:41:23,Phase 2,01:52,0.07127,0.10182,0.0,0.00081,0.00178
2025-04-30 07:41:24,Phase 2,01:53,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 07:41:25,Phase 2,01:54,0.07127,0.10182,0.0,-0.0419,-0.00841
2025-04-30 07:41:26,Phase 2,01:55,0.03055,0.0,0.10182,0.00016,0.00016
2025-04-30 07:41:27,Phase 2,01:56,0.03055,0.0,0.10182,-0.00268,-0.00122
2025-04-30 07:41:28,Phase 2,01:57,0.0,0.0,0.0,-0.02964,-0.02435
2025-04-30 07:41:29,Phase 2,01:58,0.0,0.0,0.0,0.02302,0.0
2025-04-30 07:41:30,Phase 2,01:59,0.18425,0.0,0.0,-0.00031,0.00029
2025-04-30 07:41:31,Phase 2,02:00,0.18425,0.26321,0.0,0.00021,-0.00112
2025-04-30 07:41:32,Phase 2,02:01,0.18425,0.26321,0.0,-0.01564,0.01525
2025-04-30 07:41:33,Phase 2,02:02,0.14594,0.16485,0.10182,0.00057,-0.00239
2025-04-30 07:41:34,Phase 2,02:03,0.14594,0.16485,0.10182,-0.00799,0.00246
2025-04-30 07:41:35,Phase 2,02:04,0.14594,0.16485,0.10182,0.0,0.0
2025-04-30 07:41:36,Phase 2,02:05,0.03192,0.0,0.1064,0.0,0.0
2025-04-30 07:41:37,Phase 2,02:06,0.03192,0.0,0.1064,0.0,0.0
2025-04-30 07:41:38,Phase 2,02:07,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:39,Phase 2,02:08,0.0,0.0,0.0,0.0006,-0.00041
2025-04-30 07:41:40,Phase 2,02:09,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:41,Phase 2,02:10,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:42,Phase 2,02:11,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:44,Phase 2,02:12,0.0,0.0,0.0,0.0014,-0.01079
2025-04-30 07:41:45,Phase 2,02:13,0.0,0.0,0.0,-0.00378,-0.00139
2025-04-30 07:41:46,Phase 2,02:14,0.0,0.0,0.0,0.01607,0.00038
2025-04-30 07:41:47,Phase 2,02:15,0.0,0.0,0.0,0.03342,0.00851
2025-04-30 07:41:48,Phase 2,02:16,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:49,Phase 2,02:17,0.0,0.0,0.0,-0.00154,-0.00023
2025-04-30 07:41:50,Phase 2,02:18,0.0,0.0,0.0,-0.00021,-0.0001
2025-04-30 07:41:51,Phase 2,02:19,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:41:52,Phase 2,02:20,0.0,0.0,0.0,-0.01571,-0.01193
2025-04-30 07:41:53,Phase 2,02:21,0.0,0.0,0.0,-0.0029,-0.00096
2025-04-30 07:41:54,Phase 2,02:22,0.10319,0.10182,0.1064,-0.00076,0.0006
2025-04-30 07:41:55,Phase 2,02:23,0.10319,0.10182,0.1064,-0.00427,0.0
2025-04-30 07:41:56,Phase 2,02:24,0.10319,0.10182,0.1064,-0.02166,0.00167
2025-04-30 07:41:57,Phase 2,02:25,0.07127,0.10182,0.0,-0.00286,0.00044
2025-04-30 07:41:58,Phase 2,02:26,0.07127,0.10182,0.0,0.00241,-0.00207
2025-04-30 07:41:59,Phase 2,02:27,0.0,0.0,0.0,0.02533,-0.0026
2025-04-30 07:42:00,Phase 2,02:28,0.0,0.0,0.0,0.01931,0.00841
2025-04-30 07:42:01,Phase 2,02:29,0.0,0.0,0.0,-0.00021,0.00107
2025-04-30 07:42:02,Phase 2,02:30,0.07448,0.1064,0.0,0.00106,0.00016
2025-04-30 07:42:03,Phase 2,02:31,0.07448,0.1064,0.0,0.00092,0.0005
2025-04-30 07:42:04,Phase 2,02:32,0.0,0.0,0.0,-0.06385,0.01122
2025-04-30 07:42:05,Phase 2,02:33,0.0,0.0,0.0,-0.02341,0.01572
2025-04-30 07:42:06,Phase 2,02:34,0.0,0.0,0.0,0.03709,-0.01968
2025-04-30 07:42:07,Phase 2,02:35,0.0,0.0,0.0,-0.00026,0.00231
2025-04-30 07:42:08,Phase 2,02:36,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:42:09,Phase 2,02:37,0.07127,0.10182,0.0,0.13264,0.02669
2025-04-30 07:42:10,Phase 2,02:38,0.07127,0.10182,0.0,-0.00613,-0.00029
2025-04-30 07:42:11,Phase 2,02:39,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 07:42:12,Phase 2,02:40,0.11539,0.16485,0.0,0.00755,-0.01139
2025-04-30 07:42:13,Phase 2,02:41,0.11539,0.16485,0.0,0.00931,0.0
2025-04-30 07:42:14,Phase 2,02:42,0.07448,0.1064,0.0,-0.00039,0.0
2025-04-30 07:42:15,Phase 2,02:43,0.07448,0.1064,0.0,0.00192,0.0
2025-04-30 07:42:16,Phase 2,02:44,0.07448,0.1064,0.0,0.0,0.0
2025-04-30 07:42:17,Phase 2,02:45,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:42:18,Phase 2,02:46,0.0,0.0,0.0,0.04555,0.0328
2025-04-30 07:42:19,Phase 2,02:47,0.11539,0.16485,0.0,0.0,0.0009
2025-04-30 07:42:20,Phase 2,02:48,0.11539,0.16485,0.0,0.0,0.0
2025-04-30 07:42:21,Phase 2,02:49,0.11539,0.16485,0.0,0.0,0.0
2025-04-30 07:42:22,Phase 2,02:50,0.0,0.0,0.0,0.0557,-0.03261
2025-04-30 07:42:23,Phase 2,02:51,0.0,0.0,0.0,0.20001,-0.22959
2025-04-30 07:42:24,Phase 2,02:52,0.50487,0.50907,0.49506,-0.00276,-0.00692
2025-04-30 07:42:25,Phase 2,02:53,0.50487,0.50907,0.49506,-0.00665,0.01179
2025-04-30 07:42:26,Phase 2,02:54,0.335,0.30853,0.39676,0.2275,0.08724
2025-04-30 07:42:27,Phase 2,02:55,0.335,0.30853,0.39676,-0.05298,-0.0636
2025-04-30 07:42:28,Phase 2,02:56,0.335,0.30853,0.39676,-0.0009,-0.00024
2025-04-30 07:42:29,Phase 2,02:57,0.03192,0.0,0.1064,-0.0077,-0.00205
2025-04-30 07:42:30,Phase 2,02:58,0.03192,0.0,0.1064,0.09734,0.03756
2025-04-30 07:42:31,Phase 2,02:59,0.21479,0.0,0.10182,0.02699,0.00288
2025-04-30 07:42:32,Phase 2,03:00,0.21479,0.26321,0.10182,0.09878,0.00283
2025-04-30 07:42:33,Phase 2,03:01,0.21479,0.26321,0.10182,0.00902,0.00033
2025-04-30 07:42:35,Phase 2,03:02,0.14137,0.20196,0.0,0.04451,-0.02812
2025-04-30 07:42:36,Phase 2,03:03,0.14137,0.20196,0.0,0.00797,-0.00135
2025-04-30 07:42:37,Phase 2,03:04,0.14137,0.20196,0.0,-0.00026,0.00045
2025-04-30 07:42:38,Phase 2,03:05,0.0,0.0,0.0,-0.02686,0.00241
2025-04-30 07:42:39,Phase 2,03:06,0.0,0.0,0.0,0.00045,0.00099
2025-04-30 07:42:40,Phase 2,03:07,0.0,0.0,0.0,0.01934,-0.0052
2025-04-30 07:42:41,Phase 2,03:08,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:42:42,Phase 2,03:09,0.0,0.0,0.0,0.00043,-0.00021
2025-04-30 07:42:43,Phase 2,03:10,0.0,0.0,0.0,0.01747,-0.00381
2025-04-30 07:42:44,Phase 2,03:11,0.0,0.0,0.0,-0.00317,-0.00046
2025-04-30 07:42:45,Phase 2,03:12,0.07448,0.1064,0.0,-0.02026,0.00382
2025-04-30 07:42:46,Phase 2,03:13,0.07448,0.1064,0.0,-0.01066,0.001
2025-04-30 07:42:47,Phase 2,03:14,0.07448,0.1064,0.0,0.00016,-0.00021
2025-04-30 07:42:48,Phase 2,03:15,0.0,0.0,0.0,0.00169,0.00076
2025-04-30 07:42:49,Phase 2,03:16,0.0,0.0,0.0,-0.00613,0.00412
2025-04-30 07:42:50,Phase 2,03:17,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:42:51,Phase 2,03:18,0.0,0.0,0.0,0.0,-0.00167
2025-04-30 07:42:52,Phase 2,03:19,0.0,0.0,0.0,-0.00126,0.0
2025-04-30 07:42:53,Phase 2,03:20,0.0,0.0,0.0,0.00318,-0.00101
2025-04-30 07:42:54,Phase 2,03:21,0.0,0.0,0.0,0.00291,-0.00217
2025-04-30 07:42:55,Phase 2,03:22,0.03055,0.0,0.10182,-0.02084,0.00173
2025-04-30 07:42:56,Phase 2,03:23,0.03055,0.0,0.10182,-0.00067,-0.00042
2025-04-30 07:42:57,Phase 2,03:24,0.03055,0.0,0.10182,0.00512,0.00049
2025-04-30 07:42:58,Phase 2,03:25,0.07127,0.10182,0.0,0.02311,0.00964
2025-04-30 07:42:59,Phase 2,03:26,0.07127,0.10182,0.0,0.00187,0.0
2025-04-30 07:43:00,Phase 2,03:27,0.0,0.0,0.0,-0.00014,0.0
2025-04-30 07:43:01,Phase 2,03:28,0.0,0.0,0.0,-0.003,-0.0017
2025-04-30 07:43:02,Phase 2,03:29,0.0,0.0,0.0,0.00083,0.00054
2025-04-30 07:43:03,Phase 2,03:30,0.0,0.0,0.0,-0.00234,-0.00258
2025-04-30 07:43:04,Phase 2,03:31,0.0,0.0,0.0,0.00522,0.00098
2025-04-30 07:43:05,Phase 2,03:32,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:43:06,Phase 2,03:33,0.0,0.0,0.0,-0.03822,0.0
2025-04-30 07:43:07,Phase 2,03:34,0.0,0.0,0.0,-0.0069,0.0058
2025-04-30 07:43:08,Phase 2,03:35,0.0,0.0,0.0,-0.00135,0.00075
2025-04-30 07:43:09,Phase 2,03:36,0.0,0.0,0.0,-0.0,0.0
2025-04-30 07:43:10,Phase 2,03:37,0.0,0.0,0.0,-0.0,0.0
2025-04-30 07:43:11,Phase 2,03:38,0.0,0.0,0.0,0.03758,-0.00553
2025-04-30 07:43:12,Phase 2,03:39,0.0,0.0,0.0,0.01058,0.00117
2025-04-30 07:43:13,Phase 2,03:40,0.07127,0.10182,0.0,-0.00465,-0.00036
2025-04-30 07:43:14,Phase 2,03:41,0.07127,0.10182,0.0,0.0104,0.00147
2025-04-30 07:43:15,Phase 2,03:42,0.0,0.0,0.0,-0.00065,-0.00041
2025-04-30 07:43:16,Phase 2,03:43,0.0,0.0,0.0,0.00103,1e-05
2025-04-30 07:43:17,Phase 2,03:44,0.0,0.0,0.0,0.0,0.0
2025-04-30 07:43:18,Phase 2,03:45,0.0,0.0,0.0,0.0,-0.00016
2025-04-30 07:43:19,Phase 2,03:46,0.0,0.0,0.0,0.01408,0.00571
2025-04-30 07:43:20,Phase 2,03:47,0.0,0.0,0.0,0.0015,0.00083
2025-04-30 07:43:22,Phase 2,03:48,0.0,0.0,0.0,0.01188,0.0
2025-04-30 07:43:23,Phase 2,03:49,0.0,0.0,0.0,0.0,0.0
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-30 08:13:16,Phase 2,00:00,0.0,0.0,0.0,-0.17361,0.01577
2025-04-30 08:13:17,Phase 2,00:01,0.0,0.0,0.0,0.0237,0.0
2025-04-30 08:13:18,Phase 2,00:02,0.10648,0.15211,0.0,-0.00692,-0.00312
2025-04-30 08:13:19,Phase 2,00:03,0.10648,0.15211,0.0,0.00249,0.0
2025-04-30 08:13:20,Phase 2,00:04,0.10648,0.15211,0.0,0.01093,0.0
2025-04-30 08:13:21,Phase 2,00:05,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 08:13:22,Phase 2,00:06,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 08:13:23,Phase 2,00:07,0.0,0.0,0.0,-0.01837,0.0139
2025-04-30 08:13:24,Phase 2,00:08,0.0,0.0,0.0,0.12761,-0.09473
2025-04-30 08:13:25,Phase 2,00:09,0.0,0.0,0.0,-0.07475,-0.01037
2025-04-30 08:13:26,Phase 2,00:10,0.31665,0.3658,0.20196,-0.01667,0.00205
2025-04-30 08:13:27,Phase 2,00:11,0.31665,0.3658,0.20196,-0.03081,0.00431
2025-04-30 08:13:28,Phase 2,00:12,0.14137,0.20196,0.0,0.0,0.0
2025-04-30 08:13:29,Phase 2,00:13,0.14137,0.20196,0.0,0.0,0.0
2025-04-30 08:13:30,Phase 2,00:14,0.14137,0.20196,0.0,0.0,0.0
2025-04-30 08:13:31,Phase 2,00:15,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:13:32,Phase 2,00:16,0.0,0.0,0.0,-4e-05,0.00042
2025-04-30 08:13:33,Phase 2,00:17,0.07127,0.10182,0.0,-0.01105,-0.00065
2025-04-30 08:13:34,Phase 2,00:18,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 08:13:35,Phase 2,00:19,0.07127,0.10182,0.0,0.03214,0.01509
2025-04-30 08:13:36,Phase 2,00:20,0.0,0.0,0.0,-0.00584,-0.00601
2025-04-30 08:13:37,Phase 2,00:21,0.0,0.0,0.0,0.00092,0.00163
2025-04-30 08:13:38,Phase 2,00:22,0.03192,0.0,0.1064,0.01322,0.01062
2025-04-30 08:13:39,Phase 2,00:23,0.03192,0.0,0.1064,0.00979,0.00592
2025-04-30 08:13:40,Phase 2,00:24,0.03192,0.0,0.1064,-0.01271,0.0
2025-04-30 08:13:41,Phase 2,00:25,0.10182,0.10182,0.10182,0.0,0.0
2025-04-30 08:13:42,Phase 2,00:26,0.10182,0.10182,0.10182,0.0,0.0
2025-04-30 08:13:43,Phase 2,00:27,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:13:44,Phase 2,00:28,0.0,0.0,0.0,-0.00771,0.00446
2025-04-30 08:13:45,Phase 2,00:29,0.0,0.0,0.0,0.00067,-0.00038
2025-04-30 08:13:46,Phase 2,00:30,0.07448,0.1064,0.0,-2e-05,-3e-05
2025-04-30 08:13:47,Phase 2,00:31,0.07448,0.1064,0.0,-0.01302,0.01204
2025-04-30 08:13:48,Phase 2,00:32,0.0,0.0,0.0,-0.00405,0.00148
2025-04-30 08:13:49,Phase 2,00:33,0.0,0.0,0.0,0.09081,-0.01485
2025-04-30 08:13:50,Phase 2,00:34,0.0,0.0,0.0,-0.00049,0.00061
2025-04-30 08:13:51,Phase 2,00:35,0.14594,0.16485,0.10182,0.00074,0.00104
2025-04-30 08:13:52,Phase 2,00:36,0.14594,0.16485,0.10182,0.0,0.0
2025-04-30 08:13:53,Phase 2,00:37,0.0,0.0,0.0,0.0,0.0003
2025-04-30 08:13:54,Phase 2,00:38,0.0,0.0,0.0,-0.02056,0.00512
2025-04-30 08:13:55,Phase 2,00:39,0.0,0.0,0.0,-0.00033,1e-05
2025-04-30 08:13:56,Phase 2,00:40,0.0,0.0,0.0,-0.04355,0.0386
2025-04-30 08:13:57,Phase 2,00:41,0.0,0.0,0.0,0.01883,-0.03472
2025-04-30 08:13:58,Phase 2,00:42,0.17192,0.20196,0.10182,-0.02516,0.00233
2025-04-30 08:13:59,Phase 2,00:43,0.17192,0.20196,0.10182,0.0111,-0.00602
2025-04-30 08:14:00,Phase 2,00:44,0.17192,0.20196,0.10182,-0.00229,0.00099
2025-04-30 08:14:02,Phase 2,00:45,0.1064,0.1064,0.1064,0.00044,0.00015
2025-04-30 08:14:03,Phase 2,00:46,0.1064,0.1064,0.1064,0.01816,0.01192
2025-04-30 08:14:04,Phase 2,00:47,0.2735,0.30032,0.21091,-0.08876,-0.02126
2025-04-30 08:14:05,Phase 2,00:48,0.2735,0.30032,0.21091,0.00033,0.00014
2025-04-30 08:14:06,Phase 2,00:49,0.2735,0.30032,0.21091,0.0,-0.00011
2025-04-30 08:14:07,Phase 2,00:50,0.11539,0.16485,0.0,-0.00403,-0.00349
2025-04-30 08:14:08,Phase 2,00:51,0.11539,0.16485,0.0,0.12478,-0.06048
2025-04-30 08:14:09,Phase 2,00:52,0.40333,0.4327,0.3348,-0.00906,-0.03605
2025-04-30 08:14:10,Phase 2,00:53,0.40333,0.4327,0.3348,0.0,0.09058
